date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:42:04	619105/619105	---M--	200	added ('OK')	image/png	etag:%22e952fce4a649064a7177846cd5a44604%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2017/06/2017-TIP-Cover-FINAL2-e1498585451381-1140x684.png	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2017/06/2017-TIP-Cover-FINAL2-e1498585451381-1140x684.png	(from https://gh.usembassy.gov/amb-jackson-remarks-adjudicating-tip-cases-training/)
15:42:04	19942/19942	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:04%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17657	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17657.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-launch-ridge-hospital/)
15:42:05	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17657	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index1112.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-launch-ridge-hospital/)
15:42:05	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:05%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-launch-ridge-hospital%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedb002	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-launch-ridge-hospital/)
15:42:06	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:06%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-launch-ridge-hospital%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed8147	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-launch-ridge-hospital/)
15:42:07	233240/233240	---M--	200	added ('OK')	image/jpeg	etag:%220fc4892c6fdfe8a95326fa63aee61d89%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2017/05/Amb-Jackson-Ridge_hospital-1140x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2017/05/Amb-Jackson-Ridge_hospital-1140x684.jpg	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-launch-ridge-hospital/)
15:42:08	4243/4243	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:07%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/4064	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/4064.json	(from https://gh.usembassy.gov/tag/health/)
15:42:08	6497/6497	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/health/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/health/feed/index.html	(from https://gh.usembassy.gov/tag/health/)
15:42:09	20239/20239	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:09%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17595	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17595.json	(from https://gh.usembassy.gov/ambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers/)
15:42:10	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17595	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index28ea.html	(from https://gh.usembassy.gov/ambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers/)
15:42:10	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:10%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedd36a	(from https://gh.usembassy.gov/ambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers/)
15:42:11	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:11%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed0b89	(from https://gh.usembassy.gov/ambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers/)
15:42:12	194467/194467	---M--	200	added ('OK')	image/jpeg	etag:%22e86b43352b9b7b37cc4a975feadbb0a6%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2017/04/PC-Swearing-In-1140x684.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2017/04/PC-Swearing-In-1140x684.jpg	(from https://gh.usembassy.gov/ambassador-jacksons-remarks-swearing-ceremony-peace-corps-health-volunteers/)
15:42:13	24644/24644	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:13%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17294	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17294.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy/)
15:42:14	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17294	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index388f.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy/)
15:42:14	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:14%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embeda3ac	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy/)
15:42:15	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:15%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed5482	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy/)
15:42:17	18063/18063	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:17%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17288	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17288.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp/)
15:42:17	2082972/2082972	---M--	200	added ('OK')	image/jpeg	etag:%22d9e6de5dade1fd8a531dab36aab7315e%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2017/02/LECIAD-lecture-e1487149248638.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2017/02/LECIAD-lecture-e1487149248638.jpg	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-legon-center-international-affairs-diplomacy/)
15:42:17	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17288	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexf8ec.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp/)
15:42:18	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:17%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed6c08	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp/)
15:42:18	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:18%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedd3ad	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp/)
15:42:20	810926/810926	---M--	200	added ('OK')	image/jpeg	etag:%22dff467f32546623c199125dac9ead4a7%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2017/02/Amb-Jackson-Bee-address.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2017/02/Amb-Jackson-Bee-address.jpg	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-final-day-spelling-bee-camp/)
15:42:20	26875/26875	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:20%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17280	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17280.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-action-chapel-international-good-governance-series/)
15:42:21	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17280	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index26bf.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-action-chapel-international-good-governance-series/)
15:42:21	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:21%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-action-chapel-international-good-governance-series%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed45a1	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-action-chapel-international-good-governance-series/)
15:42:22	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:22%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-action-chapel-international-good-governance-series%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed6615	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-action-chapel-international-good-governance-series/)
15:42:24	22001/22001	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:23%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17048	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17048.json	(from https://gh.usembassy.gov/launch-un-day-human-trafficking/)
15:42:24	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17048	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index4582.html	(from https://gh.usembassy.gov/launch-un-day-human-trafficking/)
15:42:24	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:24%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Flaunch-un-day-human-trafficking%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed1d5e	(from https://gh.usembassy.gov/launch-un-day-human-trafficking/)
15:42:25	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:25%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Flaunch-un-day-human-trafficking%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedcb8c	(from https://gh.usembassy.gov/launch-un-day-human-trafficking/)
15:42:26	59031/59031	---M--	200	added ('OK')	image/jpeg	etag:%22026bf96c9301553f2c069eaac7a634c9%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2016/10/Amb-Robert-P.-Jackson-Trafficking-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2016/10/Amb-Robert-P.-Jackson-Trafficking-1140x440.jpg	(from https://gh.usembassy.gov/launch-un-day-human-trafficking/)
15:42:28	4496/4496	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:27%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/4028	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/4028.json	(from https://gh.usembassy.gov/tag/human-trafficking/)
15:42:28	7600/7600	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/human-trafficking/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/human-trafficking/feed/index.html	(from https://gh.usembassy.gov/tag/human-trafficking/)
15:42:29	4335/4335	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:28%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/6778	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/6778.json	(from https://gh.usembassy.gov/tag/john-kerry/)
15:42:29	6268/6268	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/john-kerry/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/john-kerry/feed/index.html	(from https://gh.usembassy.gov/tag/john-kerry/)
15:42:30	18878/18878	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:30%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17044	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17044.json	(from https://gh.usembassy.gov/independence-day-celebration/)
15:42:31	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17044	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index44ec.html	(from https://gh.usembassy.gov/independence-day-celebration/)
15:42:31	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:31%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Findependence-day-celebration%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed38cb	(from https://gh.usembassy.gov/independence-day-celebration/)
15:42:32	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:32%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Findependence-day-celebration%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed6325	(from https://gh.usembassy.gov/independence-day-celebration/)
15:42:34	117245/117245	---M--	200	added ('OK')	image/jpeg	etag:%22798668f9b4a8dc14912ef3a7d283bf0f%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2016/10/July-4-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2016/10/July-4-1140x440.jpg	(from https://gh.usembassy.gov/independence-day-celebration/)
15:42:34	16405/16405	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:34%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/17039	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/17039.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast/)
15:42:35	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=17039	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexe528.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast/)
15:42:35	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:35%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed1ebf	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast/)
15:42:36	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:36%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embede421	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast/)
15:42:38	200482/200482	---M--	200	added ('OK')	image/jpeg	etag:%22052bf0c0d931e9672b1c8f0ab7749832%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2016/09/Iftar_2016.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2016/09/Iftar_2016.jpg	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-annual-iftar-breaking-fast/)
15:42:39	20993/20993	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:38%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/16646	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/16646.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-growing-free-symposium-tip/)
15:42:40	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=16646	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index9ad3.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-growing-free-symposium-tip/)
15:42:40	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:39%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-growing-free-symposium-tip%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed5b2d	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-growing-free-symposium-tip/)
15:42:41	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:41%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-growing-free-symposium-tip%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed4bbb	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-growing-free-symposium-tip/)
15:42:44	269168/269168	---M--	200	added ('OK')	image/png	etag:%2245f4be1aae76cbf7266f0713db67465f%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2016/09/Amb-Jackson_TIP.png	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2016/09/Amb-Jackson_TIP.png	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-growing-free-symposium-tip/)
15:42:44	13926/13926	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:43%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/16642	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/16642.json	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-usa-poultry-egg-export-council-gala-dinner/)
15:42:45	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=16642	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/indexc269.html	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-usa-poultry-egg-export-council-gala-dinner/)
15:42:45	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:44%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-usa-poultry-egg-export-council-gala-dinner%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedc2fe	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-usa-poultry-egg-export-council-gala-dinner/)
15:42:46	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:46%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fremarks-ambassador-robert-p-jackson-usa-poultry-egg-export-council-gala-dinner%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed08a1	(from https://gh.usembassy.gov/remarks-ambassador-robert-p-jackson-usa-poultry-egg-export-council-gala-dinner/)
15:42:48	16451/16451	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:47%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/posts/16631	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/posts/16631.json	(from https://gh.usembassy.gov/annual-iftar-breaking-fast-remarks-ambassador-robert-p-jackson/)
15:42:49	138099/138099	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:34:27%20GMT	https://gh.usembassy.gov/?p=16631	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/index4cfe.html	(from https://gh.usembassy.gov/annual-iftar-breaking-fast-remarks-ambassador-robert-p-jackson/)
15:42:49	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:48%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fannual-iftar-breaking-fast-remarks-ambassador-robert-p-jackson%2F	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embedb3f1	(from https://gh.usembassy.gov/annual-iftar-breaking-fast-remarks-ambassador-robert-p-jackson/)
15:42:50	115/115	---M--	400	error ('Bad%20Request')	application/json	date:Sun,%2018%20Aug%202024%2014:42:49%20GMT	https://gh.usembassy.gov/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgh.usembassy.gov%2Fannual-iftar-breaking-fast-remarks-ambassador-robert-p-jackson%2F&format=xml	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/oembed/1.0/embed2f6f	(from https://gh.usembassy.gov/annual-iftar-breaking-fast-remarks-ambassador-robert-p-jackson/)
15:42:53	4266/4266	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:51%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/4023	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/4023.json	(from https://gh.usembassy.gov/tag/ramadan/)
15:42:54	4827/4827	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/ramadan/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/ramadan/feed/index.html	(from https://gh.usembassy.gov/tag/ramadan/)
15:42:54	3144/3144	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/yali-2024/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/yali-2024/feed/index.html	(from https://gh.usembassy.gov/tag/yali-2024/)
15:42:56	4316/4316	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:55%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/10134	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/10134.json	(from https://gh.usembassy.gov/tag/yali-2024/)
15:42:57	4450/4450	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:57%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/7504	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/7504.json	(from https://gh.usembassy.gov/tag/usaid-fisheries/)
15:42:57	12272/12272	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/usaid-fisheries/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/usaid-fisheries/feed/index.html	(from https://gh.usembassy.gov/tag/usaid-fisheries/)
15:42:58	3248/3248	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/world-oceans-day/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/world-oceans-day/feed/index.html	(from https://gh.usembassy.gov/tag/world-oceans-day/)
15:42:59	4477/4477	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:58%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/10132	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/10132.json	(from https://gh.usembassy.gov/tag/world-oceans-day/)
15:43:00	4266/4266	---MCZ	200	added ('OK')	application/json	date:Sun,%2018%20Aug%202024%2014:42:59%20GMT	https://gh.usembassy.gov/wp-json/wp/v2/tags/4019	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-json/wp/v2/tags/4019.json	(from https://gh.usembassy.gov/tag/malaria/)
15:43:00	8765/8765	---M-Z	200	added ('OK')	application/rss+xml	date:Thu,%2015%20Aug%202024%2014:19:19%20GMT	https://gh.usembassy.gov/tag/malaria/feed/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/tag/malaria/feed/index.html	(from https://gh.usembassy.gov/tag/malaria/)
